startTime,endTime,type,subtype,source,assetExternalIds,KEY,source,sourceId,WORKORDER_NUMBER,WORKORDER_STATUS,WORKORDER_ISACTIVE,WORKORDER_TASKDESC,WORKORDER_TASKNAME,WORKORDER_TASKNUMBER,WORKORDER_TASKISCOMPLETED,WORKORDER_TISLOCATIONCODE,WORKORDER_TASKPREDECTASKNO,WORKORDER_TASKSHUTDOWNDESC,WORKORDER_STATUSISCOMPLETED,WORKORDER_TASKCOMPLETEDDATE,WORKORDER_TASKDURATIONHOURS,WORKORDER_TASKDISCIPLINEDESC,WORKORDER_TASKPREDECTASKNAME,WORKORDER_TASKREMAININGHOURS,WORKORDER_TASKPREDECDEPENDENCY
1505890800000,1505133020000.0,Worktask,VAL,akerbp-cdp,WMT:23-YPSV-92526,VAL_IAO-033379_1,akerbp-cdp,8359358599395134,IAO-033379,600,NO,Utfør rutiner: ***(BPN)***,*** MND DRIFT. Klargjøring og tilbakestilling,1,YES,VAL,,Hovedutstyrs nedstengning,YES,,4,Drift,,0,
1505940183000,1574812800000.0,Worktask,VAL,akerbp-cdp,WMT:23-CX-9101,VAL_KAO-156890_3,akerbp-cdp,6580982101805834,KAO-156890,900,NO,***-***-******.Trinns kompressor,***/skifte lekkasje *** - ***-***-***,3,NO,VAL,,,NO,,6,Automasjon,,12,
1505977200000,1506033855000.0,Worktask,VAL,akerbp-cdp,WMT:23-YXY-92445-05;WMT:23-YXY-92526-03;WMT:23-YSV-92545;WMT:23-YZSL-92545;WMT:23-YSV-92445;WMT:23-YVX-92545;WMT:23-YVX-92445;WMT:23-YZSH-92526;WMT:23-YZSL-92526;WMT:23-YXY-92545-03;WMT:23-YSDP-92445;WMT:23-YXY-92545-05;WMT:23-YSDP-92526;WMT:23-YVX-92526;WMT:23-YXY-92526-05;WMT:23-YZSL-92445;WMT:23-YZSH-92545;WMT:23-YZSH-92445;WMT:23-YSV-92526;WMT:23-YSDP-92545,VAL_FAO-128978_1,akerbp-cdp,5014462603406500,FAO-128978,600,NO,Utfør rutiner: ***(PH)***,*** MND DRIFT. Ettersyn og funklsjonstest av Blow Down ventiler,1,YES,VAL,,Hovedutstyrs nedstengning,YES,2017-09-21T22:36:46,26,Drift,,0,
1506509466000,1511568000000.0,Worktask,VAL,akerbp-cdp,WMT:48-SU-9113,VAL_KAO-157065_20,akerbp-cdp,2337280262303873,KAO-157065,900,NO,*** gamle *** *** hvor det er.Montere inn nye hvor det *** og hvor de *** er.,Skifte ***/***-***,20,NO,VAL,,,NO,,2,Mekanisk,,,
1506582000000,1506797011000.0,Worktask,VAL,akerbp-cdp,WMT:23-FV-92543,VAL_KAO-157040_1,akerbp-cdp,1426440457483585,KAO-157040,600,NO,*** *** på ***-FV-*** ***-FV-***,***,1,YES,VAL,,,YES,,6,Inspeksjon,,0,
1506841200000,1506623786000.0,Worktask,VAL,akerbp-cdp,WMT:23-YPSV-92445;WMT:23-YVX-92445,VAL_IAO-033394_3,akerbp-cdp,6080342879946470,IAO-033394,600,NO,Utfør rutiner: ***(BPN)***,*** MND INSP. Inspeksjon av PSV og ***,3,YES,VAL,,Hovedutstyrs nedstengning,YES,2017-09-28T18:34:51,2,Inspeksjon,,0,
1506841200000,1509321600000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-128715_01,akerbp-cdp,5001840209681997,FAO-128715,900,NO,Utfør rutine: ***-VPH-CM-***,*** MND ONN CONDITION MONITORING FOR CRITICAL ESD VALVES,01,NO,VAL,,Under drift,NO,,28,Onshore,,28,
1506841200000,1506623786000.0,Worktask,VAL,akerbp-cdp,WMT:23-YPSV-92445,VAL_IAO-033394_1,akerbp-cdp,1199179621395787,IAO-033394,600,NO,Utfør rutiner: ***(BPN)***,*** MND DRIFT. Klargjøring og tilbakestilling,1,YES,VAL,,Hovedutstyrs nedstengning,YES,2017-09-28T18:34:22,4,Drift,,0,
1506841200000,1506623786000.0,Worktask,VAL,akerbp-cdp,WMT:23-YPSV-92445,VAL_IAO-033394_2,akerbp-cdp,2695926117315663,IAO-033394,600,NO,Utfør rutiner: ***(BPN)***,*** MND MEK. Inspeksjon av PSV,2,YES,VAL,,Hovedutstyrs nedstengning,YES,2017-09-28T18:34:18,6,Mekanisk,,0,
1507186800000,1507621954000.0,Worktask,VAL,akerbp-cdp,WMT:23-GO-9115;WMT:48-XY-96966B;WMT:48-ZSH-96966A;WMT:48-ZSL-96966B;WMT:23-GO-9114;WMT:48-ZSH-96966B;WMT:48-ZSL-96966A;WMT:48-XY-96966A,VAL_FAO-129085_0101,akerbp-cdp,3157149286206884,FAO-129085,600,NO,Utfør rutine ***(BPN)*** ***. ***,Funksjonstest av *** med kontroll *** felt,0101,YES,VAL,,Utstyrs nedstenging,YES,2017-10-09T18:27:29,2,Elektro,,0,
1507791600000,1508160047000.0,Worktask,VAL,akerbp-cdp,WMT:45-V-90353;WMT:45-V-90352,VAL_FAO-128773_4,akerbp-cdp,343182765691801,FAO-128773,600,NO,"Utfør rutine ***-***-***Alt på *** siden av ***, alle *** *** *** ***","DETEKSJON AV GASSLEKKASJER, VAL. PH",4,YES,VAL,3,Under drift,YES,,20,Drift,"DETEKSJON AV GASSLEKKASJER, VAL. PCP",0,FINISH_TO_START
1509001200000,1506297600000.0,Worktask,VAL,akerbp-cdp,WMT:23-TIC-96148;WMT:23-FIC-92543;WMT:23-TIC-96147,VAL_FAO-127823_1,akerbp-cdp,813438927411335,FAO-127823,275,YES,Utfør rutine: ***(BPN)***,"*** MND AUT, Review of SIS LoP controllers performance",1,NO,VAL,,,NO,,15,Onshore,,15,
1509001200000,1498348800000.0,Worktask,VAL,akerbp-cdp,WMT:23-TIC-96148;WMT:23-FIC-92543;WMT:23-TIC-96147,VAL_FAO-124171_1,akerbp-cdp,6536637443570854,FAO-124171,900,NO,Utfør rutine: ***(BPN)***,"*** MND AUT, Review of SIS LoP controllers performance",1,NO,VAL,,,NO,,15,Onshore,,15,
1509001200000,1507810652000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101-M01,VAL_FAO-128717_01,akerbp-cdp,2467253116059404,FAO-128717,600,NO,Utfør rutine: ***-VPH-CM-***,WEEKLY AND MONTHLY ACTIVITIES ***,01,YES,VAL,,Under drift,YES,2017-10-12T12:17:06,6,Onshore,,0,
1509001200000,1490659200000.0,Worktask,VAL,akerbp-cdp,WMT:23-TIC-96148;WMT:23-FIC-92543;WMT:23-TIC-96147,VAL_FAO-120803_1,akerbp-cdp,1571010450054782,FAO-120803,900,NO,Utfør rutine: ***(BPN)***,"*** MND AUT, Review of SIS LoP controllers performance",1,NO,VAL,,,NO,,15,Onshore,,15,
1509001200000,1507649981000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101-M01;WMT:23-KA-9101;WMT:23-DB-9101,VAL_FAO-128714_01,akerbp-cdp,1390000207699789,FAO-128714,600,NO,Excecute Routine ***-VPH-CM-***,*** MND ONN WEEKLY AND MONTHLY ACTIVITIES,01,YES,VAL,,Under drift,YES,,42,Onshore,,0,
1509001200000,1510963200000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-128716_02,akerbp-cdp,2316981555583267,FAO-128716,900,NO,Utfør rutine: ***-VPH-CM-***,*** MND ONN MONTHLY CM ACTIVITY,02,NO,VAL,,Under drift,NO,,12,Onshore,,12,
1509519600000,1510154570000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101-M01,VAL_FAO-131148_01,akerbp-cdp,6053773536133114,FAO-131148,600,NO,Utfør rutine: ***-VPH-CM-***,WEEKLY AND MONTHLY ACTIVITIES ***,01,YES,VAL,,Under drift,YES,2017-11-08T15:22:06,6,Onshore,,0,
1509519600000,1510221820000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101-M01;WMT:23-KA-9101;WMT:23-DB-9101,VAL_FAO-131146_01,akerbp-cdp,2252383945412114,FAO-131146,600,NO,Excecute Routine ***-VPH-CM-***,*** MND ONN WEEKLY AND MONTHLY ACTIVITIES,01,YES,VAL,,Under drift,YES,2017-11-09T10:02:55,42,Onshore,,0,
1509606000000,1509551440000.0,Worktask,VAL,akerbp-cdp,WMT:48-SU-9113,VAL_KAO-156503_020,akerbp-cdp,1001448898432552,KAO-156503,600,NO,"*** ***:- ***.Bytte *** for ***. Her er ***. montert av *** ***, *** med en mer *** *** ***.*** *** er *** på PH, en ved hver kompressor.*** *** er *** på PH, CD like ved *** til *** ***.Se vedlegg.",Bytte *** *** *** på *** for compr. ,020,YES,VAL,,Under drift,YES,,3,Mekanisk,,0,
1509606000000,1509727877000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-130662_1,akerbp-cdp,6034420719831431,FAO-130662,600,NO,Utfør rutine ***(PH)***,*** MND MEK. Smøreoljeprøve kompressorer,1,YES,VAL,,Under drift,YES,,4,Mekanisk,,0,
1509865200000,1509619926000.0,Worktask,VAL,akerbp-cdp,WMT:45-PT-92609,VAL_FAO-130812_030,akerbp-cdp,7297366461295983,FAO-130812,600,NO,Utfør rutine: ***(BPN)*** - Inspeksjon av EX Instrument utstyr - Detaljert Inspeksjon,Detaljert inspeksjon av EX instrument utstyr,030,YES,VAL,,Under drift,YES,,2,Automasjon,,0,
1509865200000,1509619926000.0,Worktask,VAL,akerbp-cdp,WMT:45-PT-92609,VAL_FAO-130812_010,akerbp-cdp,1872357970603391,FAO-130812,600,NO,Utfør rutine: ***(BPN)***,IPL/SIF - Funksjonstest av Sikkerhetskritisk Instrumentering,010,YES,VAL,,Under drift,YES,,8,Automasjon,,0,
1510210800000,1510334225000.0,Worktask,VAL,akerbp-cdp,WMT:23-TI-92524,VAL_KAO-155400_010,akerbp-cdp,955818842046669,KAO-155400,600,NO,"***: ***, sjekk ***.Bytte defekt ***, står *** *** med *** tilkomst. Står på *** ***",Bytte defekt *** ***-TI-***,010,YES,VAL,,,YES,,4,Automasjon,,0,
1510470000000,1510720511000.0,Worktask,VAL,akerbp-cdp,WMT:23-HV-92541-05;WMT:23-YPSV-92526;WMT:23-YPSV-92445;WMT:45-HV-92509;WMT:23-HV-92540-05,VAL_FAO-130859_10,akerbp-cdp,5615463808940720,FAO-130859,600,NO,"Utfør rutine ***(VAL)***, ref følgende ***&ID:PH-ME-***-***-***PH-ME-***-***-***PH-ME-***-***-***PH-ME-***-***-***","*** MND. SJEKK AV LÅS, SKILT OG VENTILPOSISJON",10,YES,VAL,,,YES,,3,Drift,,0,
1511420400000,1511859024000.0,Worktask,VAL,akerbp-cdp,WMT:23-YPSV-92545,VAL_IAO-033715_2,akerbp-cdp,2343787919362077,IAO-033715,600,NO,Utfør rutiner: ***(BPN)***,*** MND MEK. Inspeksjon av PSV,2,YES,VAL,,Hovedutstyrs nedstengning,YES,2017-11-27T12:22:56,6,Mekanisk,,0,
1511420400000,1511859024000.0,Worktask,VAL,akerbp-cdp,WMT:23-YPSV-92545,VAL_IAO-033715_1,akerbp-cdp,2350735050321353,IAO-033715,600,NO,Utfør rutiner: ***(BPN)***,*** MND DRIFT. Klargjøring og tilbakestilling,1,YES,VAL,,Hovedutstyrs nedstengning,YES,,4,Drift,,0,
1511420400000,1511859024000.0,Worktask,VAL,akerbp-cdp,WMT:23-YPSV-92545;WMT:23-YVX-92545,VAL_IAO-033715_3,akerbp-cdp,1524693370708871,IAO-033715,600,NO,Utfør rutiner: ***(BPN)***,*** MND INSP. Inspeksjon av PSV og ***,3,YES,VAL,,Hovedutstyrs nedstengning,YES,,2,Inspeksjon,,0,
1511766000000,1514246400000.0,Worktask,VAL,akerbp-cdp,WMT:23-TIC-96148;WMT:23-FIC-92543;WMT:23-TIC-96147,VAL_FAO-131150_1,akerbp-cdp,5800506834911563,FAO-131150,275,YES,Utfør rutine: ***(BPN)***,"*** MND AUT, Review of SIS LoP controllers performance",1,NO,VAL,,,NO,,15,Onshore,,15,
1512025200000,1512546211000.0,Worktask,VAL,akerbp-cdp,WMT:48-XI-96964A,VAL_KAO-156919_0010,akerbp-cdp,2387805304526931,KAO-156919,600,NO,***-XI-96964AKan utføres fra ***. *** behov for ***.Materiell finnes ***.,Utbedre *** til ***,0010,YES,VAL,,,YES,,6,Automasjon,,0,
1512111600000,1513695075000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101-M01;WMT:23-KA-9101;WMT:23-DB-9101,VAL_FAO-131147_01,akerbp-cdp,4415302828879456,FAO-131147,600,NO,Excecute Routine ***-VPH-CM-***,*** MND ONN WEEKLY AND MONTHLY ACTIVITIES,01,YES,VAL,,Under drift,YES,2017-12-19T14:50:40,42,Onshore,,0,
1512111600000,1512843759000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101-M01,VAL_FAO-131149_01,akerbp-cdp,2417872699877684,FAO-131149,600,NO,Utfør rutine: ***-VPH-CM-***,WEEKLY AND MONTHLY ACTIVITIES ***,01,YES,VAL,,Under drift,YES,2017-12-09T18:22:06,6,Onshore,,0,
1513839600000,1513705495000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-92514,VAL_IAO-033738_2,akerbp-cdp,7532752749496663,IAO-033738,600,NO,Utfør rutiner: ***(BPN)***,*** MND MEKANISK. Inspeksjon av PSV,2,YES,VAL,,Hovedutstyrs nedstengning,YES,2017-12-19T17:44:38,9,Mekanisk,,0,
1513839600000,1513845417000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-92515,VAL_IAO-033737_1,akerbp-cdp,4388934639780829,IAO-033737,600,NO,Utfør rutiner: ***(BPN)***,*** MND DRIFT. Klargjøring og tilbakestilling,1,YES,VAL,,Hovedutstyrs nedstengning,YES,,4,Drift,,0,
1513839600000,1513705495000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-92514,VAL_IAO-033738_1,akerbp-cdp,4439462412397230,IAO-033738,600,NO,Utfør rutiner: ***(BPN)***,*** MND DRIFT. Klargjøring og tilbakestilling,1,YES,VAL,,Hovedutstyrs nedstengning,YES,,4,Drift,,0,
1513839600000,1513845417000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-92515,VAL_IAO-033737_2,akerbp-cdp,1981631895228917,IAO-033737,600,NO,Utfør rutiner: ***(BPN)***,*** MND MEKANISK. Inspeksjon av PSV,2,YES,VAL,,Hovedutstyrs nedstengning,YES,,12,Mekanisk,,0,
1514790000000,1513842250000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-132555_01,akerbp-cdp,2008145332585569,FAO-132555,600,NO,Utfør rutine: ***-VPH-CM-***,COND.MON FOR CRITICAL ESD VALVES,01,YES,VAL,,Under drift,YES,2017-12-18T09:22:57,35,Onshore,,0,
1514790000000,1516363072000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101-M01;WMT:23-KA-9101;WMT:23-DB-9101,VAL_FAO-135258_01,akerbp-cdp,1167434825005460,FAO-135258,600,NO,Excecute Routine ***-VPH-CM-***,*** MND ONN WEEKLY AND MONTHLY ACTIVITIES,01,YES,VAL,,Under drift,YES,,42,Onshore,,0,
1514790000000,1516031097000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101-M01,VAL_FAO-132556_01,akerbp-cdp,8989707296912950,FAO-132556,600,NO,Utfør rutine: ***-VPH-CM-***,WEEKLY AND MONTHLY ACTIVITIES ***,01,YES,VAL,,Under drift,YES,2018-01-15T15:44:32,6,Onshore,,0,
1514790000000,1513842250000.0,Worktask,VAL,akerbp-cdp,WMT:23-YSV-92545;WMT:23-YSV-92445;WMT:23-YSV-92526,VAL_FAO-132555_02,akerbp-cdp,4298245011779091,FAO-132555,600,NO,Utfør rutine ***(BPN)***,COND.MON FOR BLOWDOWN VALVES,02,YES,VAL,,,YES,2017-12-18T09:22:53,20,Onshore,,0,
1515308400000,1515366819000.0,Worktask,VAL,akerbp-cdp,WMT:45-HV-92515-01;WMT:23-HV-92527-03;WMT:23-HV-92541-03;WMT:23-HV-92540-01;WMT:45-HV-92514-03;WMT:23-HV-92528-01;WMT:23-HV-92541-01;WMT:45-HV-92514-01;WMT:23-HV-92527-01;WMT:23-HV-92540-03;WMT:23-HV-92528-03,VAL_FAO-132783_10,akerbp-cdp,1530269146673202,FAO-132783,600,NO,"Utfør rutine ***(VAL)***, ref. følgende ***&ID:PH-ME-***-***-***PH-ME-***-***-***PH-ME-***-***-***PH-ME-***-***-***PH-ME-***-***-***PH-ME-***-***-***","Inspeksjon av lås, forriglinger og ventilposisjon",10,YES,VAL,,,YES,,7.5,Drift,,0,
1516258800000,1516784262000.0,Worktask,VAL,akerbp-cdp,WMT:23-PSV-92528,VAL_IAO-033718_1,akerbp-cdp,8217794895166554,IAO-033718,600,NO,Utfør rutiner: ***(BPN)***,Klargjøring og tilbakestilling,1,YES,VAL,,Hovedutstyrs nedstengning,YES,2018-01-24T08:57:16,4,Drift,,0,
1516258800000,1516784262000.0,Worktask,VAL,akerbp-cdp,WMT:23-PSV-92528,VAL_IAO-033718_2,akerbp-cdp,1475459104786975,IAO-033718,600,NO,Utfør rutiner: ***(BPN)***,Inspeksjon av PSV,2,YES,VAL,,Hovedutstyrs nedstengning,YES,,25,Mekanisk,,0,
1516518000000,1516414442000.0,Worktask,VAL,akerbp-cdp,WMT:45-HV-92612-02;WMT:45-HV-92613-03;WMT:23-HV-96172-03;WMT:45-HV-92612-01;WMT:23-HV-96172-01;WMT:45-HV-92613-01;WMT:45-HV-92613-02;WMT:23-HV-96173-01;WMT:23-HV-96173-03;WMT:45-HV-92612-03;WMT:23-HV-96172-02;WMT:23-HV-96173-02,VAL_FAO-132879_10,akerbp-cdp,7805763937414284,FAO-132879,600,NO,"Utfør rutine ***(VAL)***, ref. følgende ***&ID:PH-ME-***-***-***PH-ME-***-***-***PH-ME-***-***-***PH-ME-***-***-***PH-ME-***-***-***","Inspeksjon av lås, forriglinger og ventilposisjon",10,YES,VAL,,,YES,,7,Drift,,0,
1516950000000,1517118264000.0,Worktask,VAL,akerbp-cdp,WMT:23-CB-9104A;WMT:23-CB-9133;WMT:23-KB-9103;WMT:23-CB-9104B,VAL_FAO-132866_2,akerbp-cdp,3333526267092763,FAO-132866,600,NO,Utfør funksjonstest *** henhold til PM rutine ***(PH)***,*** MND Drift. Funksjonstest av seal gass kompressor,2,YES,VAL,1,Utstyrs nedstenging,YES,,2,Drift,*** MND DRIFT. Funksjonstest av ***-up ***,0,FINISH_TO_START
1516950000000,1516954082000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-132869_1,akerbp-cdp,3878767795737053,FAO-132869,600,NO,Utfør rutine ***(PH)***,*** MND MEK. Smøreoljeprøve kompressorer,1,YES,VAL,,Under drift,YES,,4,Mekanisk,,0,
1516950000000,1517118264000.0,Worktask,VAL,akerbp-cdp,WMT:23-PC-9109,VAL_FAO-132866_1,akerbp-cdp,3010566749295335,FAO-132866,600,NO,Utfør funksjonstest *** henhold til PM rutine ***(PH)***,*** MND DRIFT. Funksjonstest av ***-up ***,1,YES,VAL,,Utstyrs nedstenging,YES,,2,Drift,,0,
1517468400000,1518005150000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101-M01;WMT:23-KA-9101;WMT:23-DB-9101,VAL_FAO-135259_01,akerbp-cdp,2748033949896926,FAO-135259,600,NO,Excecute Routine ***-VPH-CM-***,*** MND ONN WEEKLY AND MONTHLY ACTIVITIES,01,YES,VAL,,Under drift,YES,,42,Onshore,,0,
1517468400000,1517827459000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101-M01,VAL_FAO-132557_01,akerbp-cdp,4194926980636893,FAO-132557,600,NO,Utfør rutine: ***-VPH-CM-***,WEEKLY AND MONTHLY ACTIVITIES ***,01,YES,VAL,,Under drift,YES,2018-02-05T10:43:53,6,Onshore,,0,
1518073200000,1518033788000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-135485_10,akerbp-cdp,7556023660308891,FAO-135485,600,NO,"Utfør følgende:- Drener lube oil for *** trinn kommpressor seal fra ventil: ***-***-*** & ***-***-***- Drener til det ikke er mer lube oil. - Ha kontakt med kontrollrom, for *** hindre at N2 trykket synker til ***-alarm (ref ***-PT-***)",Drenering av lube oil *** trinn kommpressor ***-KA-*** seal,10,YES,VAL,,Under drift,YES,,0.5,Drift,,0,
1518678000000,1518881448000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-92613,VAL_IAO-033742_2,akerbp-cdp,2805915754065113,IAO-033742,600,NO,Utfør rutiner: ***(BPN)***,*** MND MEKANISK. Inspeksjon av PSV,2,YES,VAL,,Hovedutstyrs nedstengning,YES,,12,Mekanisk,,0,
1518678000000,1518881448000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-92613,VAL_IAO-033742_1,akerbp-cdp,5662908165632003,IAO-033742,600,NO,Utfør rutiner: ***(BPN)***,*** MND DRIFT. Klargjøring og tilbakestilling,1,YES,VAL,,Hovedutstyrs nedstengning,YES,,4,Drift,,0,
1519282800000,1519804240000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-PT-92551A-11;WMT:23-EPV-92551A;WMT:23-EXY-92551A-05;WMT:23-EZSM-92551A;WMT:23-EXY-92551A-03;WMT:23-EZSH-92551A;WMT:23-EZSL-92551A;WMT:23-ESDP-92551A;WMT:23-HS-92551A-05,VAL_FAO-132912_2,akerbp-cdp,4346807898481951,FAO-132912,600,NO,"Utfør rutiner ***(PH)***, ***(PH)***Utfør Ex rutine: ***(BPN)*** detaljert inspeksjon ",*** MND AUTO. Funksjonstest av ESDV ventil instrumentering *** Ex,2,YES,VAL,,Hovedutstyrs nedstengning,YES,,8,Automasjon,,0,
1519282800000,1519636537000.0,Worktask,VAL,akerbp-cdp,WMT:23-PSV-92540,VAL_IAO-033702_2,akerbp-cdp,672333283168370,IAO-033702,600,NO,Utfør rutine: ***(BPN)***,Inspeksjon av PSV,2,YES,VAL,,Hovedutstyrs nedstengning,YES,,18,Mekanisk,,0,
1519282800000,1519804251000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDP-92501A;WMT:23-EZSH-92501A;WMT:23-EZSL-92501A;WMT:23-EXY-92501A-03;WMT:23-EXY-92501A-05;WMT:23-ESDV-92501A;WMT:23-EPV-92501A;WMT:23-EZSM-92501A;WMT:23-PT-92501A-11;WMT:23-HS-92501A-05,VAL_FAO-132911_2,akerbp-cdp,2422723751469658,FAO-132911,600,NO,"Utfør rutiner ***(PH)***, ***(PH)***Utfør Ex rutine: ***(BPN)*** detaljert inspeksjon ",*** MND AUTO. Funksjonstest av ESDV ventil instrumentering *** Ex,2,YES,VAL,,Hovedutstyrs nedstengning,YES,,8,Automasjon,,0,
1519282800000,1519804280000.0,Worktask,VAL,akerbp-cdp,WMT:23-HS-92501B-05;WMT:23-ESDP-92501B;WMT:23-EXY-92501B-05;WMT:23-PT-92501B-11;WMT:23-EXY-92501B-03;WMT:23-EZSL-92501B;WMT:23-EPV-92501B;WMT:23-EZSH-92501B;WMT:23-ESDV-92501B,VAL_FAO-132909_2,akerbp-cdp,5971883028962370,FAO-132909,600,NO,"Utfør rutiner ***(PH)***, ***(PH)***Utfør Ex rutine: ***(BPN)*** detaljert inspeksjon ",*** MND AUTO. Funksjonstest av ESDV ventil instrumentering *** Ex,2,YES,VAL,,Hovedutstyrs nedstengning,YES,,8,Automasjon,,0,
1519282800000,1519804262000.0,Worktask,VAL,akerbp-cdp,WMT:23-EPV-92551B;WMT:23-EXY-92551B-03;WMT:23-EZSL-92551B;WMT:23-EXY-92551B-05;WMT:23-HS-92551B-05;WMT:23-ESDP-92551B;WMT:23-PT-92551B-11;WMT:23-ESDV-92551B;WMT:23-EZSH-92551B,VAL_FAO-132910_2,akerbp-cdp,4644766271654320,FAO-132910,600,NO,"Utfør rutiner ***(PH)***, ***(PH)***Utfør Ex rutine: ***(BPN)*** detaljert inspeksjon ",*** MND AUTO. Funksjonstest av ESDV ventil instrumentering *** Ex,2,YES,VAL,,Hovedutstyrs nedstengning,YES,,8,Automasjon,,0,
1519282800000,1519286660000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-92612,VAL_IAO-033743_1,akerbp-cdp,222907256006885,IAO-033743,600,NO,Utfør rutiner: ***(BPN)***,*** MND DRIFT. Klargjøring og tilbakestilling,1,YES,VAL,,Hovedutstyrs nedstengning,YES,,4,Drift,,0,
1519282800000,1519634945000.0,Worktask,VAL,akerbp-cdp,WMT:23-PSV-92541,VAL_IAO-033714_2,akerbp-cdp,3051459704436205,IAO-033714,600,NO,Utfør rutine: ***(BPN)***,Inspeksjon av PSV,2,YES,VAL,,Hovedutstyrs nedstengning,YES,,18,Mekanisk,,0,
1519282800000,1519636537000.0,Worktask,VAL,akerbp-cdp,WMT:23-PSV-92540,VAL_IAO-033702_1,akerbp-cdp,5556804533638877,IAO-033702,600,NO,Utfør rutine: ***(BPN)***,Klargjøring og tilbakestilling,1,YES,VAL,,Hovedutstyrs nedstengning,YES,,4,Drift,,0,
1519282800000,1519286660000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-92612,VAL_IAO-033743_2,akerbp-cdp,2202527274293492,IAO-033743,600,NO,Utfør rutiner: ***(BPN)***,*** MND MEKANISK. Inspeksjon av PSV,2,YES,VAL,,Hovedutstyrs nedstengning,YES,,12,Mekanisk,,0,
1519714800000,1522195200000.0,Worktask,VAL,akerbp-cdp,WMT:23-TIC-96148;WMT:23-FIC-92543;WMT:23-TIC-96147,VAL_FAO-132559_1,akerbp-cdp,6218630373754651,FAO-132559,900,NO,Utfør rutine: ***(BPN)***,"*** MND AUT, Review of SIS LoP controllers performance",1,NO,VAL,,,NO,,15,Onshore,,15,
1519887600000,1521530460000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101-M01;WMT:23-KA-9101;WMT:23-DB-9101,VAL_FAO-135260_01,akerbp-cdp,7698698142561694,FAO-135260,600,NO,Excecute Routine ***-VPH-CM-***,*** MND ONN WEEKLY AND MONTHLY ACTIVITIES,01,YES,VAL,,Under drift,YES,,42,Onshore,,0,
1519887600000,1520341716000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101-M01,VAL_FAO-132558_01,akerbp-cdp,8133942491869145,FAO-132558,600,NO,Utfør rutine: ***-VPH-CM-***,WEEKLY AND MONTHLY ACTIVITIES ***,01,YES,VAL,,Under drift,YES,2018-03-06T13:08:15,6,Onshore,,0,
1520492400000,1520496231000.0,Worktask,VAL,akerbp-cdp,WMT:48-PCV-96964;WMT:48-LG-96960;WMT:48-XI-96964A;WMT:48-XI-96964B;WMT:48-SU-9105;WMT:48-SU-9106,VAL_FAO-131533_03,akerbp-cdp,5151478502900416,FAO-131533,600,NO,Utfør kontroll *** henhold til PM rutine ***(PH)*** og ***(PH)*** og ***(PH)***,*** MND AUTO. Kontroll og funksjonstest manuelle utløsere/alarmlys,03,YES,VAL,,Under drift,YES,,4,Automasjon,,0,
1521702000000,1521793901000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-135488_10,akerbp-cdp,3014851467826295,FAO-135488,600,NO,"Utfør følgende:- Drener lube oil for *** trinn kommpressor seal fra ventil: ***-***-*** & ***-***-***- Drener til det ikke er mer lube oil. - Ha kontakt med kontrollrom, for *** hindre at N2 trykket synker til ***-alarm (ref ***-PT-***)",Drenering av lube oil *** trinn kommpressor ***-KA-*** seal,10,YES,VAL,,Under drift,YES,,0.5,Drift,,0,
